PATH	DURATION	TRANSCRIPT
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R110.wav	3.468750	trong bữa ăn hãy gọi những món ăn nàng yêu thích
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R111.wav	1.750000	những triệu chứng này
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R112.wav	2.625000	tôi hay chép miệng mỗi khi thấy nhi
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R113.wav	3.718750	nhưng bạn phải ngon ngọt với họ trong suốt thời gian làm việc
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R114.wav	2.187500	họ sống dấn thân với đời
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R115.wav	2.312500	nhân đây tôi cũng muốn nói rằng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R116.wav	3.500000	việc tính toán hiệu quả kinh tế của riêng nhà máy
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R117.wav	2.625000	với một nữ nhân viên còn độc thân
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R118.wav	3.468750	cây nào cũng mềm mụp rêu
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R119.wav	1.906250	hỏi ra mới biết
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R120.wav	3.437500	có vẻ hiếm giữa những cô nàng luôn sụt sịt
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R121.wav	3.187500	để mua thông tin từ các nhà khảo cổ hủ hoá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R122.wav	4.187500	hai lính cứu hoả đã bị thương trong nỗ lực dập tắt đám cháy
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R123.wav	3.750000	thì từ chiếc gối loé lên những tia vàng sáng rực
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R124.wav	3.375000	để chúng đi ngủ lại mà không thức giấc nữa
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R125.wav	2.125000	bị hôn mê
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R126.wav	2.562500	mẹt kẹo mạch nha
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R127.wav	3.937500	mà không cần quốc hội chuẩn thuận về mặt nhân sự
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R128.wav	3.343750	em bị ngưa ngứa hay mình đi khám
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R129.wav	4.937500	một chân không có còn chân kia bị vẹo lệch không thể đứng được
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R130.wav	3.843750	để tiến tới việc ký chính thức trong thời gian tới
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R131.wav	3.312500	vì nghĩ phận làm vợ phải nhường nhịn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R132.wav	4.843750	nhưng kết quả màu tóc nhuộm của bạn lại không được như hình mẫu của bạn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R133.wav	4.875000	ngay cả các cơ quan nhà nước nhập bò thông qua trung gian
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R134.wav	3.781250	ngay việc dạy chương trình mới còn chưa hết bỡ ngỡ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R135.wav	1.937500	đảo vai
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R136.wav	3.437500	khi chưa đưa ra được lời giải đáp cụ thể
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R137.wav	4.187500	và miếng cơm chưa vững văng tung toé đầy sàn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R138.wav	2.875000	cùng các khẩu hiệu của đội bóng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R139.wav	3.875000	về khả năng quá mức này trong lĩnh vực sản xuất
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R140.wav	4.156250	vì thiếu những pha bật tường nhanh mang yếu tố bất ngờ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R141.wav	3.531250	thì đây sẽ là một cơ hội thử nghiệm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R142.wav	3.437500	vì phải đảm bảo nhiệt độ trong lò
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R143.wav	4.062500	các cô không phải là những cuộc chơi xa hoa
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R144.wav	4.062500	để lại lỗ hổng khá lớn nơi hàng hậu vệ việt nam
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R145.wav	4.375000	hãy thử và chờ xem điều gì sẽ xảy ra
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R146.wav	3.875000	còn xét được mới đi kiểm thông qua cò nè
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R147.wav	2.562500	năm chiến sĩ còn lại
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R148.wav	3.437500	và yêu cầu được mang theo thi thể đồng bọn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R149.wav	1.625000	mất ngủ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R150.wav	3.687500	nhặt nhạnh nào là túi ni lông đựng xác súc vật
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R151.wav	4.281250	vượt lên mọi sự ngầy ngà phiên toái của đời thường
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R152.wav	4.125000	tang vật tịch thu được gồm sáu chiếc ché
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R153.wav	2.687500	đôi lợn chũn chĩn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R154.wav	3.843750	kèm theo những vị là lạ của mắc khén
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R155.wav	3.312500	xảy ra tại nhà máy đóng tàu bạch đằng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R156.wav	2.343750	còn đưa cả quy định
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R157.wav	3.687500	nhưng nó để lại nỗi sợ hãi cho các cư dân
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R158.wav	2.375000	con cuông hai bên đường
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R159.wav	3.250000	của bộ thương mại gửi chính phủ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R160.wav	3.437500	đưa một chú bồ câu bay đi bay về
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R161.wav	2.687500	sự trầm lắng của thị trường
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R162.wav	5.187500	thế là chị cầm thất nghiệp mười tám tháng trời ròng rã
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R163.wav	4.187500	nền móng bằng gỗ sồi cộng với đất ẩm ướt
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R164.wav	4.156250	cho tất cả thí sinh trong suốt thời gian diễn ra ngày hội
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R165.wav	3.437500	u trong khuôn khổ giải vô địch anh
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R166.wav	3.250000	bạn có thể dùng kỷ luật để giải quyết
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R167.wav	4.000000	để đạt được những mục tiêu trong cuộc sống của mình
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R168.wav	4.437500	bộ phim những ngày hè xanh của đạo diễn xuân phước
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R169.wav	2.937500	có bài thi vượt chỉ tiêu
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R170.wav	3.500000	của phòng quản lý đô thị huyện bình chánh
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R171.wav	4.062500	bởi hai cú dứt điểm cận thành của chân sút đến từ đồng nai
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R172.wav	2.750000	thành công trong bảo quản đông lạnh
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R173.wav	4.593750	chúng tôi hẹn nhật điều hàng đến một khách sạn tư nhân
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R174.wav	3.375000	khiến nét mặt toàn rạng rỡ lên
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R175.wav	2.656250	hay nói thẳng ý kiến của mình
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R176.wav	3.750000	đó là những khoản tiền mà lẽ ra họ nhận sớm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R177.wav	3.750000	độ chục đứa đen nhẻm bụng ỏng đít teo
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R178.wav	2.187500	một người bán hàng cho biết
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R179.wav	1.812500	trong nhà ngoài ngõ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R180.wav	3.968750	tôi tự an ủi mình như thế để vượt qua sự tự ti
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R181.wav	2.593750	vì nó tạo cho tôi một vỏ bọc
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R182.wav	2.656250	nào ngờ nó cứ thơ thơ thẩn thẩn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R183.wav	3.000000	thôn ấp phường xã là chốn công quyền
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R184.wav	2.875000	và hạnh phúc cũng sẽ nói với bạn rằng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R185.wav	1.968750	đến lúc ông bác sĩ cấm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R186.wav	3.000000	của các cử tri nữ và cử tri độc lập
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R187.wav	2.250000	giãy đành đạch giữa bùn đất
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R188.wav	2.187500	cơn gió vô tình ghé qua
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R189.wav	3.093750	ngoáy đều cho tới khi muối hút hết dầu thơm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R190.wav	4.500000	cá voi xanh là loài động vật đẻ con và nuôi con bằng sữa mẹ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R191.wav	3.625000	số tiền này đủ lo cho hàng trăm hộ gia đình chính sách
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R192.wav	3.750000	sẽ giúp các nhóm hát hạn chế được điểm yếu không đáng có
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R193.wav	3.687500	anh khịt mũi tin vào bản thân mình là tốt nhất
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R194.wav	3.250000	như kiểu đánh bạc với rủi ro
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R195.wav	3.625000	cũng nhiều hy vọng bảo vệ thành công danh hiệu vô địch
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R196.wav	3.187500	ấy là một lần tôi đi cùng ông núp
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R197.wav	5.187500	hoặc nước mía để chế các loại nước giải khát thanh nhiệt trong mùa hè
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R198.wav	2.687500	vẫn ông dế mèn ấy
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R199.wav	2.843750	gọi là vận động viên cho oách
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_R200.wav	2.312500	gói quà cẩn thận
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T001.wav	3.125000	cà phê lề đường sắp phải dẹp tiệm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T002.wav	2.406250	bọn ma cô lên ngôi
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T003.wav	3.656250	chỉ tội các em phò bị bóc lột dữ quá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T004.wav	2.875000	chí tài là thần tượng của em
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T005.wav	4.937500	nam tử việt đại hạ nhân đầu đội quyền chân đạp nghĩa
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T006.wav	2.812500	nữ nhân việt còn coi được chút
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T007.wav	2.625000	thằng đó thiệt là hết muốn sống
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T008.wav	2.125000	không biết cao thấp
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T009.wav	2.187500	chỉ giỏi làm càng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T010.wav	2.812500	nhớ giao hàng đúng hẹn nha
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T011.wav	3.562500	con hàng đó em chấm ngon lắm đại ca
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T012.wav	2.937500	đi thị thực một chuyến xem sao
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T013.wav	4.687500	số mình sao mà xui quá toàn gặp gì đâu không
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T014.wav	3.156250	trò chơi mới ra hay quá nhỉ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T015.wav	3.687500	chơi dở tệ mà cứ to mồm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T016.wav	4.406250	không sợ thiên hạ cười chê chỉ sợ không mê đàn bà
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T017.wav	2.875000	cầu thủ đá bóng như đá cầu
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T018.wav	3.062500	không thấy tôi đang tìm đối sách sao
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T019.wav	2.718750	lãi nhãi hoài điếc cả tai
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T020.wav	4.625000	có một cách này hay lắm không biết anh có muốn nghe không
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T021.wav	2.781250	công việc tuần này sao rồi
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T022.wav	2.375000	có tiến triển gì không
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T023.wav	3.218750	toàn lũ ăn hại chả ra sao cả
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T024.wav	3.375000	làm việc thì chậm mà cứ đòi tăng lương
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T025.wav	3.062500	giải nhất là số bốn mươi bốn
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T026.wav	3.312500	ông ấy đã đạt đến cảnh giới tối cao
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T027.wav	3.687500	người đẹp không thiếu chỉ sợ ông anh không có tiền
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T028.wav	2.843750	tháng này thu nhập tệ quá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T029.wav	2.875000	em coi làm giúp anh cái biên bản
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T030.wav	2.437500	hôm nay tăng ca nha
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T031.wav	3.375000	ai phàn nàn thì nhịn cơm tối đi
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T032.wav	3.031250	thiếu điều muốn đốt mẹ cái quán
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T033.wav	2.500000	chào bạn tôi là minh
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T034.wav	2.312500	con tôi cũng tên minh
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T035.wav	2.625000	vợ tao bảo mày yếu quá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T036.wav	3.406250	thầy ơi em gửi thầy cái này xài tạm
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T037.wav	3.062500	thôi thì đành thế chứ biết sao giờ
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T038.wav	2.875000	thằng nào bố láo chém cho tao
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T039.wav	2.593750	chương trình học nặng quá vậy
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T040.wav	3.625000	nghe nó than hoài tao chán quá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T041.wav	2.125000	đi uống cà phê không
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T042.wav	3.750000	ngồi nói chuyện chơi chút tao thấy buồn quá
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T043.wav	4.656250	nếu ngày mai em lấy chồng anh về lên núi học võ công
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T044.wav	2.812500	học xong cú đá liên hoàn cước
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T045.wav	2.906250	đá chết chồng em buổi động phòng
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T046.wav	2.468750	dự án chừng nào xong vậy
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T047.wav	3.437500	ngày mai nhớ quay lại lấy tiền thối nha
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T048.wav	6.375000	anh có hai lựa chọn để lại tiền hoặc là không còn làm được chuyện đó nữa
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T049.wav	2.250000	phải làm sao đây
/data/vivos/train/waves//VIVOSSPK08/VIVOSSPK08_T050.wav	3.062500	có ai cứu tui không
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R001.wav	4.281250	và nhân viên của bạn cũng sẽ không bao giờ bỏ bạn mà đi
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R002.wav	3.812500	mà vẫn vác mía phây phây chớ có sao đâu
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R003.wav	2.656250	theo cách nghĩ của ông
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R004.wav	3.531250	đủ tiêu chuẩn quốc tế
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R005.wav	2.625000	nên con đoán họ bị muỗi cắn
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R006.wav	2.125000	cũng vì vậy
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R007.wav	2.937500	nhìn đâu cũng thấy trắng muốt màu hoa ban
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R008.wav	2.750000	trong khi thi hành công vụ
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R009.wav	2.156250	bắp thịt nhệu nhạo
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R010.wav	3.875000	ông gọi đó là cảm giác sảng khoái tuyệt đỉnh
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R011.wav	3.937500	trong vùng quê u minh cà mau bao đời nay
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R012.wav	2.500000	cho con chơi
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R013.wav	4.093750	đó là kết luận mà thạch lam rút ra từ câu chuyện
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R014.wav	3.875000	gấp một tấm phong bì bằng giấy màu để lì xì
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R015.wav	2.562500	gồm sáu điểm ngắn gọn
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R016.wav	3.562500	của cây húng quế hay cây rau é
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R017.wav	3.687500	việc buôn bán trở nên tấp nập và ồ ạt hơn nhiều
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R018.wav	4.312500	nhưng dường như tất cả mọi người lại đối xử thô lỗ với bạn
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R019.wav	3.531250	tôi liền bỏ vẽ trong một thời gian
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R020.wav	4.937500	phục vụ việc phát triển kinh tế du lịch sinh thái vùng biển đảo
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R021.wav	5.000000	nhưng việc tiêu tiền như thế nào lại là vấn đề nan giải
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R022.wav	4.156250	cách này có tác dụng với các mối quan hệ
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R023.wav	3.718750	kiểu như bịt mắt bắt chứng khoán ấy
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R024.wav	4.250000	cảm thấy khó thở sau khi tập thể dục hay đang ngồi
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R025.wav	5.000000	không phải tất cả trường hợp bị lác mắt đều sinh ra ảo giác này
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R026.wav	4.000000	do vậy có máy cũng không thường dùng
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R027.wav	3.468750	tay vân này là bợm nhậu
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R028.wav	4.000000	mà phụ nữ trong khu vực công đang gặp phải
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R029.wav	2.968750	đã làm giá tiêu dùng tăng lên
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R030.wav	4.562500	hai vai tôi thõng xuống miệng há ra môi trễ
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R031.wav	3.562500	tuy nhiên chủ trương chuyển hướng thu hút du khách
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R032.wav	4.187500	gió khô và nóng chẳng khác gì lưỡi hái sắc lẹm
/data/vivos/train/waves//VIVOSSPK09/VIVOSSPK09_R033.wav	2.968750	cứ thế dưới bóng thông ngàn
